product_id,reason
11efa7dd7ed544fa9b22060b7545a69d,Error: Need at least 3 dates to infer frequency
11ef9fa9e8b130bea33b0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efd9e6b10f8ca684c606a37326aea3,Error: Need at least 3 dates to infer frequency
11ef9fa9e89d0e6885290acdfb026a8f,Error: Dataframe has less than 2 non-NaN rows.
11efd94cdd570e50b31606b643e9a2f9,Error: Need at least 3 dates to infer frequency
11efd94d8a483dbe80f202c7da368e29,Error: Dataframe has less than 2 non-NaN rows.
11ef9fa9e8f7b8fe8db80acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8ecfd9c95900acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8ceaa2ca6ef0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8d8e33488b30acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8ce9b86b4fc0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8e31278b0850acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8f73e24a6ca0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e89d907286800acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e87511ce8f780acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8ceeffa94b10acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8ecf978b51f0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8f7a17086d10acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e857047c91040acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e86b9aa495660acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efddd3eb1939f68b8406f74c878013,Error: Need at least 3 dates to infer frequency
11efe4236f6b121abeb002fc11652ce3,Error: Need at least 3 dates to infer frequency
11ef9fa9e8f7dee2b6760acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8f74fc29e600acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efe285875bf80294c602140e61257f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8933a1e97e50acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8f77ad8a4900acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efe286710c3160a57102140e61257f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8c50bc092d60acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efd5501739e92c970f029c05a67259,Error: Need at least 3 dates to infer frequency
11ef9fa9e84a8b849a270acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8eccbeca84c0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8f7a4f4b81a0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efdebf908470729e130679e54f22ff,Error: Need at least 3 dates to infer frequency
11ef9fa9e8a71822a5320acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e85727b890d70acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e87f81ae8a060acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8f7d73080530acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efef266c205bcabfda06556cc97d9f,Error: Need at least 3 dates to infer frequency
11efef2c8bd9c3ec8240025f9ae2e5ab,Error: Need at least 3 dates to infer frequency
11efea9467fac8a09c39026aeb0f2735,Error: Need at least 3 dates to infer frequency
11ef9fa9e8934dbababe0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efd9e70ff01fa6893a06a37326aea3,Error: Need at least 3 dates to infer frequency
11ef9fa9e888c656b81c0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e86b2af697140acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e87f6412a7f40acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8d9097c81050acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8f7900e882d0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efeffd26cfa90e8120025f9ae2e5ab,Error: Need at least 3 dates to infer frequency
11ef9fa9e8ed679684850acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8ff796887d50acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efdeefe68b7ce2991202861e0dbd43,Error: Need at least 3 dates to infer frequency
11ef9fa9e875151684090acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efef2c3c34555a862506556cc97d9f,Error: Need at least 3 dates to infer frequency
11efef2bdc5dc98681fb06556cc97d9f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8e29ecea9940acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efa63c929cfd90b102060b7545a69d,Error: Need at least 3 dates to infer frequency
11ef9fa9e8e2b33cb9c40acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efea95682d4f36861206db05d84e23,Error: Need at least 3 dates to infer frequency
11ef9fa9e8b17eb69f0d0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8c52dd0a06c0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e893436090280acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8f7aa6cb6b00acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8c533b69eba0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efc40900838b00999b06ef2f116399,Error: Need at least 3 dates to infer frequency
11ef9fa9e8752cf4a0090acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e87f05f8a59a0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8f7a2d8a48c0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8930bdea49a0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efea9877c253948fb3026aeb0f2735,Error: Dataframe has less than 2 non-NaN rows.
11ef9fa9e856f306beed0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e84a69608bf20acdfb026a8f,Error: Dataframe has less than 2 non-NaN rows.
11ef9fa9e8c4dc68a5b10acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8c52c72a1480acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e889301ebeb90acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e84a3e8694f20acdfb026a8f,Error: Dataframe has less than 2 non-NaN rows.
11ef9fa9e8f7682c8e390acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8f7559e89580acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8bb7db2a2900acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8d9340683a00acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f0111487bebe349508061583701e91,Error: Need at least 3 dates to infer frequency
11ef9fa9e8a71c649c840acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8cf0a30b0250acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8f7a5a8bfa40acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8568bc88d0b0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8bb5580994b0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11eff7d7b2aed0c6bbac068a2c8f7c55,Error: Need at least 3 dates to infer frequency
11efb6a2863c9558997706be9cbdc845,Error: Need at least 3 dates to infer frequency
11ef9fa9e8b1321292310acdfb026a8f,Error: Dataframe has less than 2 non-NaN rows.
11f00d290fede69e9f24062d989e2ea3,Error: Need at least 3 dates to infer frequency
11ef9fa9e861bc3cbc920acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e87f70ce81b50acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8a75e729ffd0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f00e0b5270e68c8d3c062d989e2ea3,Error: Need at least 3 dates to infer frequency
11ef9fa9e8cec1b0a4f70acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e892e2b2a9990acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8c4d376a4040acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e89375c4b5940acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f0131d31cee610801606a915781305,Error: Dataframe has less than 2 non-NaN rows.
11ef9fa9e8e3105c9eb80acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f01646108b21548d5902ba08588445,Error: Need at least 3 dates to infer frequency
11ef9fa9e87f25928f390acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e85725b09f440acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8ed43569e890acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8a7795ca18c0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8a71aa287260acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f01929379e5bf4a58a02533145c001,Error: Dataframe has less than 2 non-NaN rows.
11ef9fa9e8ce82cc980f0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f00d19fb7e0c9896cc026b29db894d,Error: Need at least 3 dates to infer frequency
11ef9fdc1f610f12b2e70288780c0f59,Error: Need at least 3 dates to infer frequency
11eff538877ff6c4b63b02c626c9b939,Error: Need at least 3 dates to infer frequency
11efea9524a67aee917206798919d283,Error: Need at least 3 dates to infer frequency
11ef9fa9e8c52ed4bfdb0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f00de746a22aa6868b023b4ecba547,Error: Need at least 3 dates to infer frequency
11f00de79974f68ca24a062d989e2ea3,Error: Need at least 3 dates to infer frequency
11ef9fa9e87f2f06bf170acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8e2ec8aa05f0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e89cfe5a88ff0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f00b81f585189886af02213be2d661,Error: Need at least 3 dates to infer frequency
11f00a1428668928844f02213be2d661,Error: Need at least 3 dates to infer frequency
11ef9fa9e8cf05c6ba4b0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e84a7d1a9c4c0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e89d3b5e82d00acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8f755f8b6310acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8c49c629f240acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f00d22ddd678fcbbcf062d989e2ea3,Error: Need at least 3 dates to infer frequency
11ef9fa9e84a0a7e93150acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f01b69af4f4978a99d02b4f218278d,Error: Need at least 3 dates to infer frequency
11ef9fa9e89d8c088f860acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8754464b8620acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8bb81c28b370acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8a769eea1cf0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e87ef0229a490acdfb026a8f,Error: Need at least 3 dates to infer frequency
11eff7e98a89f8ac9121068a2c8f7c55,Error: Need at least 3 dates to infer frequency
11ef9fa9e86b91f885ab0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efc9a0e915c71abcd306f9d6cffd95,Error: Need at least 3 dates to infer frequency
11ef9fa9e8b183ac9e7c0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e856ca6684150acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8c4afa48ee40acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8f785be87ce0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8bb6fb682db0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11eff7d3792b5eccb7aa06f8d6a4c12d,Error: Need at least 3 dates to infer frequency
11ef9fa9e8c5094a91610acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8e2db6eb4c80acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8cede8e96910acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e892d8768ee90acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8ecfa2c925e0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8a7837a9d9f0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8934ebe9a850acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8d92ab099370acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efb02353984046964a0ae2611d356d,Error: Need at least 3 dates to infer frequency
11eff9917a627b4e8cf70640ea0d136f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8ed77d68f950acdfb026a8f,Error: Need at least 3 dates to infer frequency
11eff34ccd4dd54cba37026bd470e2bb,Error: Need at least 3 dates to infer frequency
11ef9fa9e89d1c4699d80acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8d90a309eb10acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e87f6b9ca8780acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8ed6eeebff70acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efea95d823c1b2912106798919d283,Error: Need at least 3 dates to infer frequency
11ef9fa9e8569064bf280acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8e2d52ea0720acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efb19b59796ae89edb02d8a60509dd,Error: Need at least 3 dates to infer frequency
11ef9fa9e86b2b509ec20acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efa63b0be0f6d6a76f02d8a60509dd,Error: Need at least 3 dates to infer frequency
11ef9fa9e8f74978b7be0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8d894108f3b0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8e323e4948c0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8932718bda10acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8ed1322a6f40acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8571cc89ad30acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e89cfcc09d0b0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8753eb096bb0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e87f73eeb9810acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8ece69a8dd10acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e888f18a92340acdfb026a8f,"Error: too many indices for array: array is 0-dimensional, but 1 were indexed"
11ef9fa9e8bb58f0818d0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efe4bc3a1783a2b16c02fc11652ce3,Error: Need at least 3 dates to infer frequency
11ef9fa9e89d4a5e82b30acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e87f30d29b1d0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8d9049a9a8f0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8a72b3289480acdfb026a8f,Error: Dataframe has less than 2 non-NaN rows.
11ef9fa9e888e94c80500acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efea9782fd9daaa9c006798919d283,Error: Dataframe has less than 2 non-NaN rows.
11ef9fa9e874fd7481a30acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e87ef87ebf2d0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e89d36cc9f0c0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e87552c4ad190acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efc448c55e42c8abfc02636efe5b8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e84a29288cbf0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8e2fe328abd0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8ceb120a1ee0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8cf08d2bdb80acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8e2ff908d710acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e86b3352bbe60acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e893684a8abe0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8bb76d2a89d0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9ff52aea1fea82f306c046b7d17f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8f7b1749e840acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8f797b6875a0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f00a11c3dc1c18b9bd02213be2d661,Error: Need at least 3 dates to infer frequency
11f00a22b8a8c56aa3c102d399b2ebe1,Error: Need at least 3 dates to infer frequency
11ef9fa9e8e2b846ae070acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8ceab30b60b0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8b18e60bb670acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e888f694bb750acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8751688b9da0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8c50b0c97b30acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8933f64ab750acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8bb6188b6280acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f00c6b2aef16d481ad062d989e2ea3,Error: Need at least 3 dates to infer frequency
11f00d1e6fc5c98ea17e026b29db894d,Error: Need at least 3 dates to infer frequency
11f00b6ae174806c8c3d062d989e2ea3,Error: Need at least 3 dates to infer frequency
11ef9fa9e8ed464e82020acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e856edd4bb930acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8a75580af220acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f00d3bdcc98a58b726062d989e2ea3,Error: Need at least 3 dates to infer frequency
11ef9fa9e8615f58a6110acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e85709feb51b0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f00a1565bea62e8b0002d399b2ebe1,Error: Need at least 3 dates to infer frequency
11f024d3d12669e6b6480220f33ba86d,Error: Need at least 3 dates to infer frequency
11ef9fa9e8f7d186b2780acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8616eb28ff60acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e86b148a8bb40acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8ed503ab4da0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8570de687b60acdfb026a8f,Error: Dataframe has less than 2 non-NaN rows.
11ef9fa9e87f65e8a9040acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f01d9448e5bb54aa6b0ae3df54d877,Error: Need at least 3 dates to infer frequency
11ef9fa9e8e3233099650acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f024d3d1293220a9910220f33ba86d,Error: Need at least 3 dates to infer frequency
11ef9fa9e8611ad48fac0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e84a250eaa160acdfb026a8f,"Error: too many indices for array: array is 0-dimensional, but 1 were indexed"
11efb19b59678df0990f061bcde049eb,Error: Need at least 3 dates to infer frequency
11f00c7b134507409186026b29db894d,Error: Need at least 3 dates to infer frequency
11ef9fa9e856f9b4a9520acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f02b10951dce60b06c02969168a5af,Error: Need at least 3 dates to infer frequency
11ef9fa9e861432ebdeb0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8cebef4b7fb0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e889040eb4d00acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f00de90bab531cbd18026b29db894d,Error: Need at least 3 dates to infer frequency
11ef9fa9e89d6584a8060acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f024d3d041702090b80220f33ba86d,Error: Need at least 3 dates to infer frequency
11f024d3d01a65f2937a0220f33ba86d,Error: Need at least 3 dates to infer frequency
11f02a28c95028389d6d022cf2fe3be7,Error: Need at least 3 dates to infer frequency
11ef9fa9e89315fcb5910acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e88942f2a9a50acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8c51156a37d0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f00a12b2daf8e8822402d399b2ebe1,Error: Need at least 3 dates to infer frequency
11f02a2bfe85bc72b8e4022cf2fe3be7,Error: Need at least 3 dates to infer frequency
11f024d3d0317e409df10220f33ba86d,Error: Need at least 3 dates to infer frequency
11ef9fa9e88968a4919c0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8cef7d4892f0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f02bf6d8afab44818f0a19dc243e69,Error: Need at least 3 dates to infer frequency
11f024d3d1280666ac7d0220f33ba86d,Error: Need at least 3 dates to infer frequency
,Error: Need at least 3 dates to infer frequency
11f0295457b1a974a9b00a7ec5b22a75,Error: Need at least 3 dates to infer frequency
11ef9fa9e85700f88dfd0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f00c6aa8d42374bdbe062d989e2ea3,Error: Need at least 3 dates to infer frequency
11ef9fa9e8ff78148c6d0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8d9407ca78a0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e87f84ecb03d0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11efa32e9005c33499fb060b7545a69d,Error: Need at least 3 dates to infer frequency
11ef9fa9e8cf06cabeae0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e89351849a910acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8b0fef0bd7a0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f00d1f26d2f9088ec706856ea06fcf,Error: Need at least 3 dates to infer frequency
11ef9fa9e8f7c9989b6d0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8570ef4a2030acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e84a3ee0920e0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fdc093da268adb002d8a60509dd,Error: Dataframe has less than 2 non-NaN rows.
11ef9fa9e8ed635494640acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f02abcbe4677dcba710aea83b8357b,Error: Need at least 3 dates to infer frequency
11f024d3d12b3cb48d3e0220f33ba86d,Error: Need at least 3 dates to infer frequency
11ef9fa9e89d88f2933f0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e84a4b60aea70acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e86b99469db40acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e88966d881180acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8baf46e8e9e0acdfb026a8f,Error: Dataframe has less than 2 non-NaN rows.
11f034deeffef9daa45e0a4244d9829f,Error: Need at least 3 dates to infer frequency
11ef9fa9e84a920090cc0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f00c7f09283152b574062d989e2ea3,Error: Need at least 3 dates to infer frequency
11f00de7e49fe89280d5023b4ecba547,Error: Need at least 3 dates to infer frequency
11ef9fa9e856833ab81e0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8c4c55292be0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f0309bfd279a5a916e0a881ec497ef,Error: Need at least 3 dates to infer frequency
11ef9fa9e8ceb4f48a180acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8ecd74a81000acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f024d3d132b20091400220f33ba86d,Error: Need at least 3 dates to infer frequency
11ef9fa9e8a784e287180acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f0201e80dd6250a4e806f96cf029eb,Error: Need at least 3 dates to infer frequency
11f00a110cfd6d76871706e16c69241b,Error: Need at least 3 dates to infer frequency
11ef9fa9e8e2f37eaa530acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f0309c3fa0ff2aad810267a4e073c5,Error: Need at least 3 dates to infer frequency
11f036d0212bc748953d065678fcdbef,Error: Need at least 3 dates to infer frequency
11ef9fa9e8894dba917f0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f024d3d033be8abf5d0220f33ba86d,Error: Need at least 3 dates to infer frequency
11ef9fa9e8cecebc82440acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e87f36feb3cd0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e89318d6b1770acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8c51deabbf50acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f03d1a6399ef1aaf880605620c7a2f,Error: Need at least 3 dates to infer frequency
11f03d1907d8c11684670605620c7a2f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8ecf658b1dc0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8930ce2b7170acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8c4a0c299440acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f00de879f213c0b9a8062d989e2ea3,Error: Need at least 3 dates to infer frequency
11f00c7d3fce213c9dd4060cfe12f7a7,Error: Need at least 3 dates to infer frequency
11f02a51018143e09f310aea83b8357b,Error: Need at least 3 dates to infer frequency
11f0402abc4183b8b93206f7521aae4d,Error: Need at least 3 dates to infer frequency
11f024d3d03ae42693440220f33ba86d,Error: Need at least 3 dates to infer frequency
11ef9fa9e8f77ff6a0f00acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e84a83e684c60acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e89d50eeabf50acdfb026a8f,Error: Dataframe has less than 2 non-NaN rows.
11ef9fa9e84a9552ad0a0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e849fcf0a6c20acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8b10a589dad0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8bb7ca482eb0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8bb264687840acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8bb5a588d350acdfb026a8f,Error: Need at least 3 dates to infer frequency
11ef9fa9e8c4c9c6a3890acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f024d3d03f485eb5590220f33ba86d,Error: Need at least 3 dates to infer frequency
11ef9fa9e89d43ecbcfa0acdfb026a8f,Error: Need at least 3 dates to infer frequency
11f0434da5749ff0b69e06d74ae24a27,"Error: too many indices for array: array is 0-dimensional, but 1 were indexed"
11f0309c97d69cea9fec0267a4e073c5,Error: Need at least 3 dates to infer frequency
11ef9fa9e8a78708a68d0acdfb026a8f,Error: Need at least 3 dates to infer frequency
