product_id,Product Name,Actual Avg Weekly Sales,Prophet MAE,Prophet MAPE (%),Prophet Forecast (1w),Prophet Forecast (2w),SARIMAX MAE,SARIMAX MAPE (%),SARIMAX Forecast (1w),SARIMAX Forecast (2w)
11ef9fa9e888cd68a5090acdfb026a8f,Sticks Yarra Valley Pinot Noir 750Ml,0.03,0.5,1.2025652214850942e+16,0.07,0.14,0.51,2.11609085074701e+16,-0.01,0.11
11efa23a6b79fb1a818302d8a60509dd,Bright Brewery King Konge Hazy IPA 440ml 16PK,0.01,0.07,1654017187624268.0,-0.01,-0.01,0.06,29166307708863.65,-0.0,-0.0
11ef9fa9e8ed2d94a3e50acdfb026a8f,Hope Salted Caramel Hazy Iiipa 11% Can 375Ml 24Pk,0.01,0.08,57683818285718.84,0.01,0.02,0.09,948232824752900.2,-0.01,0.0
11ef9fa9e8a711b0a06e0acdfb026a8f,Dalrymple Pinot Noir 750Ml,0.02,0.58,7222884508516997.0,0.06,0.13,0.59,1.0397068131836908e+16,-0.06,0.05
11ef9fa9e856e9a6933f0acdfb026a8f,Strongbow Lower Carb Bt 355Ml 24Pk,0.23,0.15,5014442981478298.0,-0.05,-0.1,0.12,5.039120958669108e+16,0.25,0.46
11ef9fa9e8f7e8d8b1700acdfb026a8f,Squealing Pig Squealini Zesty Lemon Spritz 750Ml,0.06,0.32,1.4980804897083e+16,-0.07,-0.13,0.25,2902892425354741.5,-0.08,-0.09
11ef9fa9e8f76e1cbe260acdfb026a8f,3099 Chili Jerky 50G,3.46,3.66,3.6556291288632774e+17,-1.71,-3.5,2.65,6.042050562752012e+17,1.27,2.83
11ef9fa9e8ed289e88bd0acdfb026a8f,Hachii Super Freeze Grape Vodka Soda 9% 350Ml,0.19,0.28,5.612553907818582e+16,-0.27,-0.55,0.07,4041041346980828.0,-0.1,-0.24
11ef9fa9e8ed28f8abdc0acdfb026a8f,Hachii Super Freeze Lemon Vodka Soda 9% 350Ml,0.07,0.09,1.5137901877699362e+16,-0.08,-0.17,0.02,788155478496405.1,-0.01,-0.01
11ef9fa9e892db509bdc0acdfb026a8f,Grant Burge Gb15 Pinot Grigio 750Ml,0.04,0.08,7518375330555980.0,0.03,0.07,0.09,2.0268023883123316e+16,0.07,0.15
11ef9fa9e8baf5cc902a0acdfb026a8f,Jagermeister 200Ml 12Pk,0.01,0.04,708232100599435.0,0.0,0.01,0.04,2585158988998222.0,0.01,0.02
11ef9fa9e8a75b3ea9d90acdfb026a8f,Suntory Hibiki Harmony Whisky 700Ml,0.15,0.19,5128986950275151.0,-0.03,-0.07,0.24,4.558989832147665e+16,0.09,0.19
11ef9fa9e8b0ecd0b3740acdfb026a8f,Canadian Club Original 37% 50Ml,0.03,0.2,6034260415871377.0,0.03,0.06,0.21,1.300339047750116e+16,0.05,0.11
11ef9fa9e8f788d499cf0acdfb026a8f,Espolon Teq Spk Paloma 330Ml,0.03,0.08,425117554226431.44,0.0,0.0,0.09,8074040153321577.0,0.01,0.05
11ef9ff90fc9a3f8821f02d8a60509dd,RRR Vodka,0.25,0.45,168.75,-0.04,-0.09,0.33,95.0,0.17,0.08
11ef9fa9e856ac989ea30acdfb026a8f,Oyster Bay Sparkling Cuvee Brut 750Ml,0.09,0.15,1.4376521420226678e+16,-0.07,-0.15,0.11,1.403838048409587e+16,-0.04,-0.04
11ef9fa9e8890620bce30acdfb026a8f,Skyy Vodka 1L,0.07,0.08,9221231686993488.0,0.04,0.08,0.08,2.7220189979998024e+16,0.11,0.21
11ef9fa9e8a79f7c8f780acdfb026a8f,Suntory Toki Japanese Whisky 700mL,0.11,0.12,8723355397251575.0,-0.06,-0.12,0.08,1.814357704211383e+16,0.13,0.19
11ef9fa9e86b671497ba0acdfb026a8f,Smirnoff Seltzer Mixed 12Pk,0.07,1.57,1.4928026836806482e+16,-0.02,-0.05,1.52,4073422768574805.5,-0.13,-0.06
11ef9fa9e892d6aa99760acdfb026a8f,Giesen Riesling 750Ml,0.01,0.17,906688143662476.4,0.0,0.0,0.17,2505846587521042.5,-0.01,0.01
11ef9fa9e8ed4860ad050acdfb026a8f,Stone & Wood Pacific Ale Can 375Ml 2X10pk,0.21,0.59,1.9551334525047876e+16,-0.1,-0.2,0.49,3.124489038483703e+16,-0.01,0.08
11ef9fa9e856e19085720acdfb026a8f,Squealing Pig Sauvignon Blanc 750Ml,3.65,5.99,775.24,-4.23,-8.54,2.24,553.36,1.11,2.92
11ef9fa9e8ed1f7a894e0acdfb026a8f,Nikka Black Special Japanese Whisky 720Ml,0.06,0.08,1202955156157921.8,0.0,0.0,0.1,2.10101533753369e+16,0.04,0.11
11ef9fa9e888f086b6cd0acdfb026a8f,Yalumba Y Series Sauvignon Blanc 750Ml,0.09,0.54,1888582263136409.0,0.02,0.03,0.56,2.3741834564247444e+16,0.03,0.13
11ef9fa9e86190548ca60acdfb026a8f,Wirra Wirra Scrub S/Blanc 750M,0.02,0.08,888222894023767.6,0.0,0.01,0.09,8623837134017791.0,0.01,0.03
11ef9fa9e8ed3b22b9dc0acdfb026a8f,Fat Bastard Chenin Blanc 750Ml,0.01,0.08,14723871642410.33,0.0,0.0,0.08,1011035158058057.6,0.01,0.01
11ef9fa9e888c7c88f540acdfb026a8f,Swan Bay Pinot Noir 2023 750Ml,0.04,0.26,1305211057203596.0,-0.01,-0.01,0.26,9957867565126148.0,-0.02,0.04
11ef9fa9e84a1780a6c80acdfb026a8f,Captain Morgan Rum Original Spiced Gold 1L Bottle,0.06,0.08,3106230675615727.0,0.01,0.02,0.1,2.3276036860578624e+16,0.06,0.15
11ef9fa9e8570b0ca2130acdfb026a8f,Winfield 25S Flow Filter Grey,0.04,0.13,1604836048376731.2,-0.01,-0.02,0.13,6918095990960484.0,0.01,0.06
11ef9fa9e874fc5cb5920acdfb026a8f,Brookvale Union Vodka Lemon Squash Can 330Ml,0.17,0.14,1.2371515545993354e+16,-0.1,-0.21,0.1,3.2565996807462336e+16,0.1,0.18
11ef9fa9e8f76fca851c0acdfb026a8f,3099 Original Jerky 50G,19.5,25.36,197.04,-10.76,-21.71,9.22,67.82,15.93,27.23
11ef9fa9e8f76ec6a00b0acdfb026a8f,3099 Smoky Bbq Jerky 50G,16.47,23.77,394.68,-18.02,-36.41,5.41,129.21,3.85,8.25
11ef9fa9e87539c4af960acdfb026a8f,Winfield 30S Blue Original 6Pk,0.06,0.11,5910561328520510.0,-0.03,-0.06,0.05,2419757962383323.5,0.04,0.07
11ef9fa9e87f059e96950acdfb026a8f,Yarra Burn Prosecco 750Ml,0.06,0.51,3094256930713819.5,-0.01,-0.02,0.49,9163047289797346.0,-0.05,-0.02
11ef9fdd5338a2d69c1f06c046b7d17f,Stone & Wood Pacific Ale Jug,0.71,1.76,5.678096329401689e+16,-0.27,-0.56,1.61,8.546176466810416e+16,0.67,1.2
11ef9fa9e86b5030b4990acdfb026a8f,Fris Vodka 700Ml,0.01,0.04,818875949931105.8,0.0,0.01,0.04,2357434685611514.5,0.01,0.02
11ef9fa9e8e3450e8be20acdfb026a8f,Fatv Beef Jerky Bbq 30Gr,0.26,0.63,2.764120347109399e+16,-0.13,-0.28,0.46,2.398662767353056e+16,0.02,0.24
11ef9fa9e8892ea2a06d0acdfb026a8f,Jps 25S Blue 8Pk,0.03,0.32,1422939527847311.5,0.0,0.01,0.32,8148240685145361.0,0.04,0.1
11ef9fa9e857180e93ea0acdfb026a8f,Yellow Tail Shiraz 750Ml,0.07,0.58,302667226997256.25,0.01,0.02,0.59,1.6042570795849472e+16,-0.02,0.09
11ef9fa9e87f7bbe89fb0acdfb026a8f,Tread Softly Shiraz 750Ml,0.09,0.25,1351770990897318.2,0.0,0.01,0.25,2.5266333078451892e+16,0.08,0.2
11ef9fa9e8755a62b4370acdfb026a8f,Dal Zotto Pucino Prosecco 750Ml,0.05,1.01,2391340790537403.5,0.01,0.03,0.99,8424843396094116.0,-0.06,-0.02
11ef9fa9e8bb5ab281420acdfb026a8f,Casamigos Blanco Tequila 40% 700Ml,0.09,0.58,1.8097658326145292e+16,0.09,0.19,0.62,5.142955655834296e+16,0.07,0.24
11ef9fee9e63f3a8846402d8a60509dd,Hard Rated Lemon Jug,0.11,0.16,7.398702009857709e+16,-0.18,-0.37,0.01,6175740726420128.0,-0.12,-0.18
11ef9fa9e888fb1ca1840acdfb026a8f,Wicks Estate Sauvignon Blanc 750Ml,0.01,0.08,1405477062154911.0,0.01,0.02,0.09,3569500562259876.5,0.02,0.03
11ef9fa9e8b0f9d2be5d0acdfb026a8f,Little Fat Lamb Butterscotch Shot 30Ml,0.02,0.14,4319137573449122.5,-0.02,-0.03,0.12,555093454464206.6,-0.02,-0.02
11ef9fa9e861a4feb49e0acdfb026a8f,Cruiser Sugar Free Mango & Raspberry Bottle 275Ml 24Pk,0.01,0.03,1447112441978170.2,-0.01,-0.01,0.02,301377684814915.56,0.0,0.01
11ef9fa9e8611be28c970acdfb026a8f,Taylors Estate Pinot Gris 750Ml,0.04,0.1,4499840404579333.0,-0.02,-0.04,0.09,6695515343638120.0,0.01,0.03
11ef9fa9e8751be2a8d40acdfb026a8f,Pepperjack Chardonnay Pinot Noir 750Ml,0.01,0.09,1177342249386901.8,-0.0,-0.01,0.09,1692943062993658.0,0.0,0.02
11ef9fa9e856c052a1220acdfb026a8f,Red Rock Deli Sea Salt 90G 12Pk,0.05,0.34,677643684612569.0,-0.0,-0.0,0.34,8031536801725314.0,-0.03,0.03
11ef9fa9e8ff6cacad230acdfb026a8f,Smirnoff Crush Mixed Can 440ml 30Pk,0.18,0.61,2.430782009340048e+16,-0.11,-0.22,0.49,8331579700691056.0,-0.03,0.04
11ef9fa9e89da35a996a0acdfb026a8f,Barossa Valley Estate Shiraz 750ml,0.1,0.17,7889184846570370.0,0.04,0.08,0.18,2.493654730768406e+16,0.1,0.22
11ef9fa9e8c51d40b5790acdfb026a8f,Hahn Super Dry Gluten Free Btl 330Ml,0.15,0.67,3182009780393318.0,0.02,0.04,0.63,2.33375705582247e+16,0.09,0.25
11ef9fa9e8f79aea99ba0acdfb026a8f,Smirnoff Soda Strawberry Kiwi 330Ml,0.02,0.1,3094199591773527.5,-0.01,-0.03,0.08,2393898707131169.0,-0.01,0.0
11ef9fa9e8f7e932b51e0acdfb026a8f,Better Beer Zero Carb Lager Can 355Ml,6.64,6.68,256.53,7.96,16.1,170.28,8227.83,15.2,51.3
11ef9fa9e8e2cd40bdde0acdfb026a8f,Pepperjack Pinot Noir 750Ml,0.06,0.33,5595511708329166.0,0.02,0.05,0.34,1.8847802122556268e+16,0.03,0.15
11efa6e42912c55a80f0060b7545a69d,Nera Paiko Still Water 1L,0.04,0.21,8619236782653222.0,-0.04,-0.07,0.17,2370802090138299.0,-0.02,-0.04
11ef9fa9e8e3121e95b10acdfb026a8f,Coopers Aust Lager Can 375Ml,0.13,0.51,2611473318055322.5,-0.01,-0.02,0.51,3.219864081723912e+16,0.02,0.14
11ef9fa9e861977a92290acdfb026a8f,Peter Lehm Bond Shiraz 750Ml 6Pk,0.06,0.58,1.7837976668621224e+16,0.11,0.23,0.59,2.2554586311930324e+16,0.14,0.29
11ef9fa9e8e2bb2a8d8a0acdfb026a8f,Taylors Promised Land Sauvignon Blanc 750Ml,0.03,0.17,1265514232499979.8,-0.0,-0.01,0.18,6726932946375107.0,0.01,0.05
11ef9fa9e861a76a93130acdfb026a8f,Vok Pina Colada 2L,0.01,0.08,157914871029169.25,0.0,0.0,0.09,3098513608486820.5,0.02,0.04
11ef9fa9e8baede8b4940acdfb026a8f,Sapporo Premium Beer Black Can,1.03,0.81,46.12,1.04,2.1,0.2,11.44,1.55,2.88
11ef9fa9e89d6c7884310acdfb026a8f,Johnnie Walker Black 1L,0.08,0.08,3704630746504147.5,0.0,0.01,0.1,3.0472731393970892e+16,0.09,0.17
11ef9fa9e86b010c887b0acdfb026a8f,Vodka 0 700Ml,0.05,0.17,546321416851803.5,-0.0,-0.0,0.17,1.0311590866527332e+16,-0.0,0.06
11ef9fa9e86b1160bfd30acdfb026a8f,Master Of Mixer Margarita 1L,0.02,0.09,1115486270918436.0,-0.0,-0.01,0.09,4266707186799107.0,0.01,0.03
11ef9fa9e86b6246b6fa0acdfb026a8f,19 Crimes Snoop Cali Red 750Ml,0.15,0.15,5.036235687355283e+16,0.19,0.4,0.25,6.980160107620042e+16,0.42,0.72
11ef9fa9e88967329aa30acdfb026a8f,Tgallant Cape Schanck Pinot Grigio 750Ml,0.11,0.08,2825113759734543.0,0.01,0.01,0.07,2.568430522695542e+16,0.12,0.24
11ef9fa9e861b48092190acdfb026a8f,Coopers Xpa 375Ml Cn,1.11,0.75,156.66,-0.39,-0.8,0.72,149.47,1.0,2.42
11ef9fa9e8c4a1d0a0da0acdfb026a8f,1800 Coconut Tequila Liqueur 700Ml,0.78,0.18,32.96,0.62,1.25,0.55,93.73,1.07,2.15
11ef9fa9e892d934b8ee0acdfb026a8f,Grant Burge 5Th Generation Pinot Gris 750Ml,0.02,0.08,2999537716523077.0,0.01,0.03,0.08,7088743895171138.0,0.03,0.06
11ef9fa9e89d274aac290acdfb026a8f,Penfolds Kalimna Bin 28 Shiraz 750ml,0.04,0.26,2574644564706119.0,-0.01,-0.03,0.26,5671999859599162.0,0.01,0.04
11ef9fa9e8c4962c9a0b0acdfb026a8f,Georg Jensen Hallmark Cuv茅e 750Ml,0.02,0.17,421782649736693.44,0.01,0.01,0.16,2309193054211039.0,-0.0,0.03
11ef9fa9e856eed8b1bd0acdfb026a8f,Tooheys Extra Dry Bt 345Ml,0.74,0.17,6.2683032853432136e+16,0.11,0.2,1.07,2.6849068974229085e+17,1.05,1.93
11ef9fdd841153f8a42402d8a60509dd,Stone & Wood Pacific Ale Tower,5.27,11.49,77.09,5.32,10.77,6.14,35.48,10.94,21.44
11ef9fa9e8d9439cab8f0acdfb026a8f,Billsons Musk Vodka Can 355Ml,0.05,0.21,1.3452568443479352e+16,-0.06,-0.11,0.16,1288551419187451.2,-0.04,-0.04
11ef9fa9e8f7e158be710acdfb026a8f,Gordons Pink Gin & Soda 6% 375Ml 24Pk,0.83,1.32,111.07,-0.05,-0.1,0.47,37.4,0.93,1.91
11ef9fa9e85714089c360acdfb026a8f,Yarra Burn Vintag Pinot Chardonnay Pinot Meunie Btl,0.03,0.17,1810931411898755.8,-0.01,-0.02,0.17,8103010141750609.0,0.01,0.02
11ef9fa9e875472a8b330acdfb026a8f,Asahi Soukai Crisp & Refreshing 3.5% Bt 330Ml 24Pk,0.21,0.14,2.5803444470969536e+16,0.09,0.17,0.21,8.622453960346592e+16,0.36,0.7
11ef9fa9e8b0fa2c958a0acdfb026a8f,Little Fat Lamb Jam Donut Shots 30Ml X 4,0.02,0.14,4370294371361715.0,-0.02,-0.04,0.12,150738357379514.78,-0.02,-0.02
11ef9fa9e874de34993b0acdfb026a8f,Stone & Wood Green Coast Crisp 3.5% Bt 330Ml,0.01,0.16,2350460537667452.0,-0.01,-0.01,0.15,1749087460648375.2,-0.02,-0.0
11ef9fa9e856acf29ece0acdfb026a8f,Oyster Bay Sparkling Cuvee Rose 750Ml,0.05,0.11,5676071186755816.0,-0.03,-0.06,0.06,635441363427928.4,0.03,0.05
11ef9fa9e8755cc4af520acdfb026a8f,Devils Corner Nv Sparkling 750Ml,0.01,0.17,3060412190047877.0,0.02,0.04,0.17,5541262522854270.0,-0.0,0.04
11ef9fa9e889493c8cf70acdfb026a8f,Scotchmans Premium Pinot Noir 750Ml,0.02,0.04,5219906257907666.0,0.02,0.05,0.04,8903949921592642.0,0.05,0.1
11ef9fa9e8ecdf24879c0acdfb026a8f,Brown Brothers Moscato Rosa Sparkling 200Ml,0.01,0.09,1649329722077662.0,-0.0,-0.01,0.09,1444836948526550.5,-0.01,-0.01
11ef9fa9e8cee61895c00acdfb026a8f,Wild Flower Sauvignon Blanc 750Ml,0.01,0.17,1608879849882337.5,-0.0,-0.01,0.17,973481815438955.6,-0.01,0.0
11ef9fa9e8b14aae881a0acdfb026a8f,Lychee Gold Low Alc Bt 330Ml,0.09,0.17,9799865953123458.0,-0.05,-0.1,0.14,1.4610028182584994e+16,0.03,0.09
11ef9fa9e874d5c4a5820acdfb026a8f,Suntory -196 6% Lemon Cn 24Pk,0.85,1.07,1.2240353841052413e+17,-0.69,-1.44,0.5,2.1663129052883972e+16,0.19,0.72
11ef9fa9e8a73a6e9f5c0acdfb026a8f,Kook Soon Dang Rice Wine Grape 750Ml 12Pk,0.01,0.17,1194327822660119.5,0.01,0.02,0.17,3119866621162228.0,-0.0,0.01
11ef9fa9e87f4a189c290acdfb026a8f,Wolf Blass Yellow Label Cabernet Sauvignon 750Ml,0.02,0.08,1.255030885823304e+16,0.05,0.11,0.09,1.9196266024055364e+16,0.1,0.17
11ef9fa9e86146b2a76c0acdfb026a8f,Devils Corner Pinot Noir,0.05,0.18,1928719779572970.2,-0.0,-0.01,0.16,7074789051995391.0,0.01,0.06
11ef9fa9e8d91c1e9fe80acdfb026a8f,Bombay Sapphire Citron Presse 700Ml,0.01,0.09,945215474330650.2,-0.0,-0.0,0.08,442249284766100.4,-0.0,0.0
11efb36e343b14b49450026bcf34787f,Hop Nation Simcoe IPA 6.5% Can 440ml 16pk,0.01,0.03,415165283994597.94,0.0,0.01,0.03,1148134060667563.8,0.0,0.03
11ef9fa9e856abe4b0250acdfb026a8f,Oyster Bay Pinot Noir 750ml,0.09,0.08,2.726926569011757e+16,0.12,0.24,0.12,4.022752483529664e+16,0.25,0.47
11ef9fa9e8755c4c9c140acdfb026a8f,De Bortoli Woodfired Sparkling Shiraz 750Ml,0.01,0.18,2905686787685665.5,-0.01,-0.02,0.17,217364501304741.84,-0.02,-0.02
11ef9fa9e8f7d8fc8e300acdfb026a8f,Carlton Dry Keg,0.06,0.52,4129730973945829.0,-0.01,-0.02,0.49,9072889279876596.0,-0.02,0.02
11ef9fa9e8d92d26adfd0acdfb026a8f,Totino Classic Range Shiraz 750Ml,0.01,0.04,223391934401792.53,0.0,0.0,0.04,1349961711028428.8,0.01,0.02
11ef9fa9e874caa2b1fd0acdfb026a8f,Bond St Blue Fresh Burst 20S,0.03,0.3,643943273049829.2,0.0,0.0,0.3,8838827937319609.0,-0.04,-0.01
11ef9fa9e8610ee0b6440acdfb026a8f,Bundaberg OP Cola Can 6% 375mL Can 3x10pk,3.53,2.28,124.27,3.65,7.38,7.28,414.79,4.05,10.69
11ef9fa9e8ceb38cafcc0acdfb026a8f,Innocent Bystander Yarra Valley Syrah 750Ml,0.01,0.08,422431309744461.1,0.0,0.01,0.08,2763177590791702.5,0.01,0.02
11ef9fa9e8a73c948e2e0acdfb026a8f,Lotte Chum Churum Soonhari Peach Soju Bt 360 20Pk,0.03,0.03,747393507078989.5,-0.0,-0.01,0.04,1.0162893388343298e+16,0.01,0.05
11ef9fa9e84a77f2b0350acdfb026a8f,Jacobs Creek Chardonnay Pinot Noir 750Ml Bottle,0.16,0.08,3.645175241630673e+16,0.13,0.27,0.18,6.742851024552714e+16,0.31,0.62
11ef9fa9e889312cb1aa0acdfb026a8f,Marlboro 20S Ice Blast 10Pk,0.01,0.1,414648575142367.9,0.0,0.01,0.1,3070737602553638.5,0.01,0.04
11ef9fa9e87f96c6822d0acdfb026a8f,Taylors Estate Pinot Noir Rose 750Ml,0.03,0.17,4829454372599239.0,0.02,0.04,0.19,1.949515964332952e+16,0.02,0.08
11ef9fa9e8755ad09fb20acdfb026a8f,De Bortoli Kv Prosecco Rose 750Ml,0.14,0.1,2779189221756741.5,-0.02,-0.04,0.09,3.0938322139117376e+16,0.13,0.23
11ef9fa9e87f62509a990acdfb026a8f,Banrock Station Moscato Pink 1L,0.04,0.19,4298922329360917.0,-0.02,-0.04,0.17,8071155890285514.0,-0.01,0.02
11ef9fa9e87f832aad630acdfb026a8f,The Coldstream Guard Pinot Noir 750Ml,0.0,0.08,427045997835412.6,0.0,0.01,0.08,415512275308734.56,0.02,0.03
11ef9fa9e893711ea26f0acdfb026a8f,Les Peyrautins Chardonnay 750Ml,0.01,0.09,1242264056362029.8,-0.0,-0.01,0.09,1681433170751415.5,0.0,0.01
11ef9fa9e86b2baab90a0acdfb026a8f,White Claw Refresh Lime Seltz Cn,0.09,0.42,1303432592975769.2,0.0,0.0,0.43,1.7307938259480484e+16,-0.0,0.09
11ef9fa9e86b8b729bf40acdfb026a8f,Malibu And Passionfruit Cn,0.01,0.02,9304831548700234.0,-0.02,-0.05,0.01,3376419817343054.5,0.0,-0.0
11ef9fa9e8f7cdbc8a640acdfb026a8f,Jameson Cola 4.8% Can 330Ml,0.76,0.68,445.72,0.69,1.4,0.73,710.81,1.35,2.2
11ef9fa9e8617556a4920acdfb026a8f,Wild Turkey & Cola 101 Zero 6.5% Can 375Ml 3x10pk,12.68,8.36,283.0,8.55,17.3,10.57,485.3,19.76,34.31
11ef9fa9e8bb526a85e50acdfb026a8f,Rameau D'or Provence Rose,0.01,0.05,1721279920025714.0,-0.01,-0.01,0.04,125070168493626.2,-0.0,-0.01
11ef9fa9e8ed76be89e20acdfb026a8f,Aromantiques Chardonnay 750Ml 6Pk,0.01,0.09,1717234239592591.8,-0.01,-0.01,0.08,1280525702943496.0,-0.01,-0.0
11ef9fa9e8933cdaa97f0acdfb026a8f,Pizzini Pinot Grigio 750Ml,0.03,0.79,2677438817686871.5,0.03,0.07,0.79,8402836658700566.0,-0.14,-0.07
11ef9fa9e87f3e2e9e100acdfb026a8f,Wynns Coonawarra Shiraz 750Ml,0.07,0.25,7471592815115069.0,0.03,0.07,0.25,2.4063629200306724e+16,0.07,0.18
11ef9fa9e856ab30958b0acdfb026a8f,Oyster Bay Chardonnay 750ml,0.31,0.5,2567949459304561.5,-0.01,-0.01,0.53,7.317283132912805e+16,0.18,0.52
11ef9fa9e8568452ad260acdfb026a8f,Licor 43 700Ml,0.01,0.08,23027115713476.99,0.0,0.0,0.08,921852436610309.0,0.0,0.01
11ef9fa9e8934a36a55d0acdfb026a8f,Jps+ 20S Crushball Gold 10Pk,0.01,0.3,2464038524718128.0,0.02,0.05,0.3,4790864991419410.0,-0.02,0.04
11ef9fa9e8614cb6bca00acdfb026a8f,Bond Seven Whisky 700Ml,0.05,0.25,1.5134505168322828e+16,0.07,0.14,0.25,2.6163895350696864e+16,0.08,0.2
11ef9fa9e8c4cdea93140acdfb026a8f,Red Rock Deli Honey Soy Chicken 90G,0.05,0.12,1294559476353561.2,0.0,0.01,0.13,1.2054465801986392e+16,0.02,0.09
11ef9fa9e87f346aad840acdfb026a8f,Yalumba Galway Shiraz 750Ml,0.01,0.25,3589470984798094.5,0.02,0.05,0.25,3909230183337486.0,0.01,0.06
11ef9fa9e87f7c18ae040acdfb026a8f,Tread Softly Sauvignon Blanc 750Ml,0.06,0.17,913044790911685.0,-0.0,-0.01,0.16,1.105296331966712e+16,0.05,0.11
11ef9fa9e8755b8eacf30acdfb026a8f,De Bortoli Scared Hill Brut 750Ml,0.04,0.25,3030816975223665.5,0.02,0.04,0.24,8676197230450145.0,0.05,0.1
11efb36e07ab7a5686c00205d53ad2d7,Hop Nation Fiend IPA 5.4% Can 16pk,0.02,0.17,7887531841524666.0,-0.03,-0.06,0.13,1024851909603733.2,0.04,0.13
11ef9fa9e856eb049f5d0acdfb026a8f,Taylors Estate Chardonnay 750Ml,0.38,1.68,3.5980536518369876e+16,-0.1,-0.23,1.46,1.088437729045244e+16,0.56,0.78
11ef9fa9e8a75cd8a1960acdfb026a8f,Suntory Strong Zero Apple 9% 350Ml 24Pk,0.0,0.04,398531332119655.8,0.0,0.01,0.04,882173529705655.6,0.0,0.01
11ef9fa9e8e2d5e29fe40acdfb026a8f,Hop Nation The Chop Ipa Can 355Ml 16Pk,0.04,0.26,2310843639701217.0,-0.01,-0.02,0.25,6580651942430566.0,0.02,0.04
11ef9fa9e8f76106a6af0acdfb026a8f,Breheny Brothers Superior Stout,0.02,0.04,453547824610492.7,-0.0,-0.01,0.05,1412238118191303.8,-0.01,0.01
11ef9fa9e8a7323a876d0acdfb026a8f,Grant Burge Miamba Shiraz 750Ml,0.03,0.09,2331247533231587.0,-0.01,-0.03,0.09,4887687810706708.0,0.01,0.03
11ef9fa9e87f4e50b0d50acdfb026a8f,Vok C/Tl Cosmo Rts 2L,0.01,0.13,983016911384606.9,-0.0,-0.0,0.13,101278934497430.28,0.01,0.02
11ef9fa9e8a72d628e6b0acdfb026a8f,Grant Burge 5Th Generation Merlot 750Ml,0.01,0.09,742683757370021.0,-0.0,-0.0,0.08,281912807039531.25,-0.0,0.01
11ef9fa9e8a741e4a84c0acdfb026a8f,Muhak Good Day Green Grape Soju Bt 360Ml 20Pk,0.13,0.2,3.85549022621313e+16,-0.18,-0.38,0.09,1.0744733334517446e+16,-0.11,-0.18
11ef9fa9e8a745c2af560acdfb026a8f,Muhak Good Day Tropical Soju Bt 360Ml 20Pk,0.02,0.05,4963973973802845.0,-0.03,-0.07,0.02,863092233261222.1,-0.0,-0.01
11ef9fa9e8b19644be960acdfb026a8f,Smirnoff Lime & Soda Can 330Ml 24Pk,0.02,0.09,1602809634482801.2,-0.0,-0.01,0.09,476174901597122.9,0.0,0.05
11ef9fa9e86b8c2692830acdfb026a8f,Four Pillars Shiraz Gin,0.01,0.17,29858051511486.74,0.0,0.01,0.17,2873024303747004.5,0.0,0.01
11ef9fa9e8f7bbce89300acdfb026a8f,Suntory Strong Zero Pineapple Lemon 6% 350Ml 24Pk,0.01,0.02,675961110927177.6,-0.0,-0.01,0.02,675091350930796.0,0.0,0.0
11ef9fa9e8ed19c6b5ba0acdfb026a8f,Ampersand Pink Gin & Soda Can 4% 330Ml,0.02,0.14,2799673283276998.5,-0.01,-0.02,0.14,5505336050619600.0,-0.01,0.01
11ef9fa9e8f78050ba470acdfb026a8f,Hendricks Lunar Gin 43.4%700Ml,0.01,0.09,1941106000133859.0,-0.01,-0.01,0.08,851512127267964.5,-0.01,-0.0
11ef9fa9e86af7e8aaeb0acdfb026a8f,Carlton Zero Bt,0.15,1.23,2.3172442244567996e+16,-0.08,-0.17,1.11,2077528347070487.0,-0.26,-0.17
11ef9fa9e8e2fc8494050acdfb026a8f,Brookvale Union Vodka Tropical Punch Can 330Ml,0.05,0.12,8310200041265398.0,-0.04,-0.07,0.08,4142318583445754.0,0.0,0.01
11efb38c9e7407329866026bcf34787f,Meditrina Claire Valley  Fiano 750ml Bottle,0.01,0.09,2531994505286062.5,-0.01,-0.02,0.08,51635311505407.49,-0.01,-0.01
11ef9fa9e8e2d312990a0acdfb026a8f,Bundaberg Lemon Squash Can 375Ml 24Pk,0.02,0.03,1141025911652020.0,-0.01,-0.02,0.02,931345072135303.8,0.04,0.04
11ef9fa9e8f7c7369f7c0acdfb026a8f,Suntory -196 Mixed 30Pk 330mL,2.9,5.47,338.49,-3.79,-7.66,0.53,39.07,1.26,2.14
11ef9fa9e85680b0814c0acdfb026a8f,Kahlua Mexican Liqueur 700Ml,0.06,0.5,7670234193820697.0,0.05,0.11,0.5,1.6480866740838188e+16,0.03,0.14
11ef9fa9e87f3dd48c000acdfb026a8f,Wynns Coonawarra Siding Cabernet Sauvignon 750Ml,0.03,0.17,6744106393416267.0,0.03,0.07,0.16,1.2576041455894408e+16,0.05,0.1
11ef9fa9e8619eaa9b740acdfb026a8f,Bearded Lady 10% Cn,1.45,0.55,1206.71,0.68,1.38,0.8,1624.64,1.13,2.6
11ef9fa9e8f78b36ae290acdfb026a8f,Bright Brewery S'mores Imperial Milk Stout 10% 440M,0.0,0.04,796846413282660.8,-0.0,-0.0,0.03,396656937777850.0,0.0,0.0
11ef9fa9e8f7841097d60acdfb026a8f,Menabrea Birra Bottle 330mL 24Pk,0.04,0.29,532847156901198.25,0.01,0.03,0.33,2.080887252879559e+16,0.01,0.06
