transfer_id,sender,sender_id,receiver,receiver_id,outlet,outlet_id,transferee,transferee_id,vendor_connection,vendor_connection_id,order_date,due_date,order_number,reference,notes,internal_notes,sent_at,received_at,product_id,cost,fees,freight,payment_fees,total_quantity,tax,ordered_quantity,ordered_items,ordered_cases,received_quantity,received_items,received_cases,case_quantity,transferred_items,transferred_cases,transferred_quantity
11efcbc9f28bd98090660253e11f592b,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,,,,,6/01/2025,,2TYLTB,First Delivery 06/01/25,,,6/01/2025 12:05,8/01/2025 17:07,11ef9fa9e856ebae884b0acdfb026a8f,$66.18,$0.00,$0.00,$0.00,6,$6.02,6,0,1,6,0,1,6,0,0,0
11efd145e84fac40835202cb73be8c5d,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,,,,,13/01/2025,15/01/2025,31O5NM,First Delivery 13/01/25,,,13/01/2025 11:37,16/01/2025 15:46,11ef9fa9e856ebae884b0acdfb026a8f,$66.18,$0.00,$0.00,$0.00,6,$6.02,6,0,1,6,0,1,6,0,0,0
11efd2d66d4711ccba8f029c05a67259,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,,,,,15/01/2025,,G9ISB4,,2nd delivery 15/1/25,2nd delivery 15/1/25,15/01/2025 11:31,16/01/2025 18:41,11ef9fa9e856ebae884b0acdfb026a8f,$132.36,$0.00,$0.00,$0.00,12,$12.03,12,0,2,12,0,2,6,0,0,0
11efe747ab4637e880e9026b2a958dbb,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,,,,,10/02/2025,12/02/2025,415P2C,First Delivery 10/02/25,,,10/02/2025 11:44,15/02/2025 10:01,11ef9fa9e856ebae884b0acdfb026a8f,$66.18,$0.00,$0.00,$0.00,6,$6.02,6,0,1,6,0,1,6,0,0,0
11efb1480ba0b32eb46606c6f745c1e3,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,,,,,3/12/2024,,V5WMYT,, delivery order from LW to BTO 3/12, delivery order from LW to BTO 3/12,3/12/2024 19:26,3/12/2024 19:28,11ef9fa9e856ec12a2610acdfb026a8f,$66.17,$0.00,$0.00,$0.00,6,$6.02,6,0,1,6,0,1,6,0,0,0
11efb1daea135976b0b306b1bc894a93,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,,,,,3/12/2024,,V5WMYT,, delivery order from LW to BTO 3/12, delivery order from LW to BTO 3/12,4/12/2024 11:58,4/12/2024 11:59,11ef9fa9e856ec12a2610acdfb026a8f,$66.17,$0.00,$0.00,$0.00,6,$6.02,6,0,1,6,0,1,6,0,0,0
11efb1db405365889c5502d8a60509dd,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,,,,,3/12/2024,,V5WMYT,, delivery order from LW to BTO 3/12, delivery order from LW to BTO 3/12,4/12/2024 12:01,4/12/2024 12:02,11ef9fa9e856ec12a2610acdfb026a8f,$66.17,$0.00,$0.00,$0.00,6,$6.02,6,0,1,6,0,1,6,0,0,0
11efc34ee2edd934be9c06ef2f116399,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Thirsty Camel Maribyrnong,11ef9fa9e25c672ebe7b0acdfb026a8f,Thirsty Camel Maribyrnong,11ef9fa9e25c672ebe7b0acdfb026a8f,,,,,26/12/2024,,UDZ4TQ,,,,26/12/2024 17:11,26/12/2024 17:11,11ef9fa9e856ec12a2610acdfb026a8f,$66.18,$0.00,$0.00,$0.00,6,$6.02,6,0,1,6,0,1,6,0,0,0
11efcbc9f28bd98090660253e11f592b,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,,,,,6/01/2025,,2TYLTB,First Delivery 06/01/25,,,6/01/2025 12:05,8/01/2025 17:07,11ef9fa9e856ec12a2610acdfb026a8f,$66.18,$0.00,$0.00,$0.00,6,$6.02,6,0,1,6,0,1,6,0,0,0
11efd2d66d4711ccba8f029c05a67259,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,,,,,15/01/2025,,G9ISB4,,2nd delivery 15/1/25,2nd delivery 15/1/25,15/01/2025 11:31,16/01/2025 18:41,11ef9fa9e856ec12a2610acdfb026a8f,$132.36,$0.00,$0.00,$0.00,12,$12.03,12,0,2,12,0,2,6,0,0,0
11efd6ce24596fccabb406bea79612a5,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,,,,,20/01/2025,,7SUOU0,,1st delivery 20/02/25,1st delivery 20/02/25,20/01/2025 12:41,21/01/2025 17:36,11ef9fa9e856ec12a2610acdfb026a8f,$66.18,$0.00,$0.00,$0.00,6,$6.02,6,0,1,6,0,1,6,0,0,0
11efdc807cee535c865402861e0dbd43,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,,,,,27/01/2025,,0IG0CE,First Delivery,,,27/01/2025 18:36,30/01/2025 18:14,11ef9fa9e856ec12a2610acdfb026a8f,$66.18,$0.00,$0.00,$0.00,6,$6.02,6,0,1,6,0,1,6,0,0,0
11efe747ab4637e880e9026b2a958dbb,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,,,,,10/02/2025,12/02/2025,415P2C,First Delivery 10/02/25,,,10/02/2025 11:44,15/02/2025 10:01,11ef9fa9e856ec12a2610acdfb026a8f,$66.18,$0.00,$0.00,$0.00,6,$6.02,6,0,1,6,0,1,6,0,0,0
11efe8d4ad6d347a82da026b2a958dbb,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Thirsty Camel Braybrook,11efb0234cfc4d8684ab0ae2611d356d,Thirsty Camel Braybrook,11efb0234cfc4d8684ab0ae2611d356d,,,,,12/02/2025,,AIPBK7,,,,12/02/2025 11:04,13/02/2025 17:29,11ef9fa9e856ec12a2610acdfb026a8f,$66.18,$0.00,$0.00,$0.00,6,$6.02,6,0,1,6,0,1,6,0,0,0
11efe90b10e371d29ff1063feb3ef169,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,,,,,12/02/2025,,GDA946,,,,12/02/2025 17:34,15/02/2025 9:27,11ef9fa9e856ec12a2610acdfb026a8f,$66.18,$0.00,$0.00,$0.00,6,$6.02,6,0,1,6,0,1,6,0,0,0
11efb5d22de66634b19f0608b1b9cdd7,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,,,,,9/12/2024,,FUHYBS,,,,9/12/2024 13:17,9/12/2024 13:17,11ef9fa9e856edd4bb930acdfb026a8f,$112.16,$0.00,$0.00,$0.00,2,$10.20,2,2,0,2,2,0,6,0,0,0
11efecc927929b6c883d0207236520a1,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,,,,,17/02/2025,19/02/2025,F804FT,First Delivery 17/02,,,17/02/2025 11:57,19/02/2025 21:45,11ef9fa9e856eed8b1bd0acdfb026a8f,$22.00,$0.00,$0.00,$0.00,24,$2.00,24,0,1,24,0,1,24,0,0,0
11efece0ce1ac772ae7702bd549146b9,Bottlemart Armstrong Creek,11efb0234cfc4de09fbd0ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,,,,,17/02/2025,,6FZXMF,,,,17/02/2025 14:51,17/02/2025 14:51,11ef9fa9e856f13ab0c40acdfb026a8f,$96.64,$0.00,$0.00,$0.00,60,$8.79,60,0,2,60,0,2,30,0,0,0
11efb16613371e8eab5f061bcde049eb,,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,,,3/12/2024,,M2QEQ8,,,,3/12/2024 22:12,,11ef9fa9e856f522ace40acdfb026a8f,"$2,169.50",$0.00,$0.00,$0.00,600,$197.23,600,0,25,600,0,25,24,0,-25,-600
11efb16d2802ed8ca205061bcde049eb,,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,,,3/12/2024,,M2QEQ8,,,,3/12/2024 22:55,,11ef9fa9e856f522ace40acdfb026a8f,"-$2,169.50",$0.00,$0.00,$0.00,-600,-$197.23,-600,0,-25,-600,0,-25,24,0,25,600
11efb16d2f6560a0935602d8a60509dd,,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,,,3/12/2024,,M2QEQ8,,,,3/12/2024 22:54,,11ef9fa9e856f522ace40acdfb026a8f,"-$2,169.50",$0.00,$0.00,$0.00,-600,-$197.23,-600,0,-25,-600,0,-25,24,0,25,600
11efb16d8805d816a90a061bcde049eb,,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,,,3/12/2024,,M2QEQ8,,,,3/12/2024 22:55,,11ef9fa9e856f522ace40acdfb026a8f,"$2,169.50",$0.00,$0.00,$0.00,600,$197.23,600,0,25,600,0,25,24,0,-25,-600
11efb16d962bcff48ea902d8a60509dd,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,,,,,3/12/2024,,4R6JXO,,,,3/12/2024 22:58,4/12/2024 17:23,11ef9fa9e856f522ace40acdfb026a8f,"$2,169.50",$0.00,$0.00,$0.00,600,$197.23,600,0,25,600,0,25,24,0,0,0
11efbb5aa7d7c57cb5b802fc379f6947,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,,,,,16/12/2024,18/12/2024,Y2QC64,First Delivery - 16/12/24 ,,,18/12/2024 21:23,18/12/2024 21:23,11ef9fa9e856f522ace40acdfb026a8f,$173.56,$0.00,$0.00,$0.00,48,$15.78,48,0,2,48,0,2,24,0,0,0
11efbd285e164cd6b3b702fc379f6947,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,,,,,18/12/2024,,ES32GW,2nd Delivery - 18/12/24,,,21/12/2024 9:55,21/12/2024 9:55,11ef9fa9e856f522ace40acdfb026a8f,$173.56,$0.00,$0.00,$0.00,48,$15.78,48,0,2,48,0,2,24,0,0,0
11efc0396235a0b49a2302e734058d75,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,,,,,18/12/2024,,ES32GW,2nd Delivery - 18/12/24,,,22/12/2024 18:50,22/12/2024 18:51,11ef9fa9e856f522ace40acdfb026a8f,$173.56,$0.00,$0.00,$0.00,48,$15.78,48,0,2,48,0,2,24,0,0,0
11efc12c800b248aa6f606db266cc317,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,,,,,23/12/2024,,NK33W9,1st Delivery,,,23/12/2024 23:59,26/12/2024 11:03,11ef9fa9e856f522ace40acdfb026a8f,$86.78,$0.00,$0.00,$0.00,24,$7.89,24,0,1,24,0,1,24,0,0,0
11efb16613371e8eab5f061bcde049eb,,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,,,3/12/2024,,M2QEQ8,,,,3/12/2024 22:12,,11ef9fa9e856f5e0aee00acdfb026a8f,$521.52,$0.00,$0.00,$0.00,144,$47.41,144,0,6,144,0,6,24,0,-6,-144
11efb16d2802ed8ca205061bcde049eb,,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,,,3/12/2024,,M2QEQ8,,,,3/12/2024 22:55,,11ef9fa9e856f5e0aee00acdfb026a8f,-$521.52,$0.00,$0.00,$0.00,-144,-$47.41,-144,0,-6,-144,0,-6,24,0,6,144
11efb16d2f6560a0935602d8a60509dd,,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,,,3/12/2024,,M2QEQ8,,,,3/12/2024 22:54,,11ef9fa9e856f5e0aee00acdfb026a8f,-$521.52,$0.00,$0.00,$0.00,-144,-$47.41,-144,0,-6,-144,0,-6,24,0,6,144
11efb16d8805d816a90a061bcde049eb,,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,,,3/12/2024,,M2QEQ8,,,,3/12/2024 22:55,,11ef9fa9e856f5e0aee00acdfb026a8f,$521.52,$0.00,$0.00,$0.00,144,$47.41,144,0,6,144,0,6,24,0,-6,-144
11efb16d962bcff48ea902d8a60509dd,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,,,,,3/12/2024,,4R6JXO,,,,3/12/2024 22:58,4/12/2024 17:23,11ef9fa9e856f5e0aee00acdfb026a8f,$521.52,$0.00,$0.00,$0.00,144,$47.41,144,0,6,144,0,6,24,0,0,0
11efbb5aa7d7c57cb5b802fc379f6947,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,,,,,16/12/2024,18/12/2024,Y2QC64,First Delivery - 16/12/24 ,,,18/12/2024 21:23,18/12/2024 21:23,11ef9fa9e856f5e0aee00acdfb026a8f,$86.92,$0.00,$0.00,$0.00,24,$7.90,24,0,1,24,0,1,24,0,0,0
11efbd285e164cd6b3b702fc379f6947,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,,,,,18/12/2024,,ES32GW,2nd Delivery - 18/12/24,,,21/12/2024 9:55,21/12/2024 9:55,11ef9fa9e856f5e0aee00acdfb026a8f,$173.84,$0.00,$0.00,$0.00,48,$15.80,48,0,2,48,0,2,24,0,0,0
11efc0396235a0b49a2302e734058d75,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,,,,,18/12/2024,,ES32GW,2nd Delivery - 18/12/24,,,22/12/2024 18:50,22/12/2024 18:51,11ef9fa9e856f5e0aee00acdfb026a8f,$173.84,$0.00,$0.00,$0.00,48,$15.80,48,0,2,48,0,2,24,0,0,0
11efe1efd4fb84c4b613060e7128d8e5,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,,,,,3/02/2025,,3YLB6R,First Delivery 03/02/25,,,3/02/2025 16:40,5/02/2025 20:48,11ef9fa9e856f5e0aee00acdfb026a8f,$173.84,$0.00,$0.00,$0.00,48,$15.80,48,0,2,48,0,2,24,0,0,0
11efb16613371e8eab5f061bcde049eb,,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,,,3/12/2024,,M2QEQ8,,,,3/12/2024 22:12,,11ef9fa9e856f630aeff0acdfb026a8f,$178.12,$0.00,$0.00,$0.00,48,$16.19,48,0,2,48,0,2,24,0,-2,-48
11efb16d2802ed8ca205061bcde049eb,,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,,,3/12/2024,,M2QEQ8,,,,3/12/2024 22:55,,11ef9fa9e856f630aeff0acdfb026a8f,-$178.12,$0.00,$0.00,$0.00,-48,-$16.19,-48,0,-2,-48,0,-2,24,0,2,48
11efb16d2f6560a0935602d8a60509dd,,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,,,3/12/2024,,M2QEQ8,,,,3/12/2024 22:54,,11ef9fa9e856f630aeff0acdfb026a8f,-$178.12,$0.00,$0.00,$0.00,-48,-$16.19,-48,0,-2,-48,0,-2,24,0,2,48
11efb16d8805d816a90a061bcde049eb,,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,,,3/12/2024,,M2QEQ8,,,,3/12/2024 22:55,,11ef9fa9e856f630aeff0acdfb026a8f,$178.12,$0.00,$0.00,$0.00,48,$16.19,48,0,2,48,0,2,24,0,-2,-48
11efb16d962bcff48ea902d8a60509dd,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,,,,,3/12/2024,,4R6JXO,,,,3/12/2024 22:58,4/12/2024 17:23,11ef9fa9e856f630aeff0acdfb026a8f,$178.12,$0.00,$0.00,$0.00,48,$16.19,48,0,2,48,0,2,24,0,0,0
11efbb5aa7d7c57cb5b802fc379f6947,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,,,,,16/12/2024,18/12/2024,Y2QC64,First Delivery - 16/12/24 ,,,18/12/2024 21:23,18/12/2024 21:23,11ef9fa9e856f630aeff0acdfb026a8f,$89.06,$0.00,$0.00,$0.00,24,$8.10,24,0,1,24,0,1,24,0,0,0
11efcbc4410e0cdc976c02c93a2337ad,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,,,,,6/01/2025,,HYQD4S,,1st delivery 6/1/2025,1st delivery 6/1/2025,6/01/2025 11:34,7/01/2025 22:05,11ef9fa9e856f630aeff0acdfb026a8f,$89.06,$0.00,$0.00,$0.00,24,$8.10,24,0,1,24,0,1,24,0,0,0
11efd14453f1c19cb69102cb73be8c5d,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,Thirsty Camel Maribyrnong,11ef9fa9e25c672ebe7b0acdfb026a8f,Thirsty Camel Maribyrnong,11ef9fa9e25c672ebe7b0acdfb026a8f,,,,,13/01/2025,,62Z4OE,,,,14/01/2025 14:34,14/01/2025 14:34,11ef9fa9e856f630aeff0acdfb026a8f,$3.85,$0.00,$0.00,$0.00,1,$0.35,1,1,0,1,1,0,24,0,0,0
11efb16613371e8eab5f061bcde049eb,,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,,,3/12/2024,,M2QEQ8,,,,3/12/2024 22:12,,11ef9fa9e856f68a8dc40acdfb026a8f,$172.54,$0.00,$0.00,$0.00,48,$15.69,48,0,2,48,0,2,24,0,-2,-48
11efb16d2802ed8ca205061bcde049eb,,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,,,3/12/2024,,M2QEQ8,,,,3/12/2024 22:55,,11ef9fa9e856f68a8dc40acdfb026a8f,-$172.54,$0.00,$0.00,$0.00,-48,-$15.69,-48,0,-2,-48,0,-2,24,0,2,48
11efb16d2f6560a0935602d8a60509dd,,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,,,3/12/2024,,M2QEQ8,,,,3/12/2024 22:54,,11ef9fa9e856f68a8dc40acdfb026a8f,-$172.54,$0.00,$0.00,$0.00,-48,-$15.69,-48,0,-2,-48,0,-2,24,0,2,48
11efb16d8805d816a90a061bcde049eb,,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,,,3/12/2024,,M2QEQ8,,,,3/12/2024 22:55,,11ef9fa9e856f68a8dc40acdfb026a8f,$172.54,$0.00,$0.00,$0.00,48,$15.69,48,0,2,48,0,2,24,0,-2,-48
11efb16d962bcff48ea902d8a60509dd,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,,,,,3/12/2024,,4R6JXO,,,,3/12/2024 22:58,4/12/2024 17:23,11ef9fa9e856f68a8dc40acdfb026a8f,$172.54,$0.00,$0.00,$0.00,48,$15.69,48,0,2,48,0,2,24,0,0,0
11efcbc4410e0cdc976c02c93a2337ad,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,The Bottle-O St Albans,11ef9fa9e25c665cbb790acdfb026a8f,,,,,6/01/2025,,HYQD4S,,1st delivery 6/1/2025,1st delivery 6/1/2025,6/01/2025 11:34,7/01/2025 22:05,11ef9fa9e856f68a8dc40acdfb026a8f,$86.27,$0.00,$0.00,$0.00,24,$7.84,24,0,1,24,0,1,24,0,0,0
11efcd61c82160408ced062edab2b0c9,Liquor West,11efb0234cfc3f6c95fb0ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,Bottlemart Lara,11efb0234cfc4d22a3810ae2611d356d,,,,,8/01/2025,,VVHRPS,,,,8/01/2025 13:15,12/01/2025 18:21,11ef9fa9e856f68a8dc40acdfb026a8f,$86.27,$0.00,$0.00,$0.00,24,$7.84,24,0,1,24,0,1,24,0,0,0
11efb16613371e8eab5f061bcde049eb,,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,,,3/12/2024,,M2QEQ8,,,,3/12/2024 22:12,,11ef9fa9e856f6e4bf9a0acdfb026a8f,$86.42,$0.00,$0.00,$0.00,24,$7.86,24,0,1,24,0,1,24,0,-1,-24
11efb16d2802ed8ca205061bcde049eb,,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,,,3/12/2024,,M2QEQ8,,,,3/12/2024 22:55,,11ef9fa9e856f6e4bf9a0acdfb026a8f,-$86.42,$0.00,$0.00,$0.00,-24,-$7.86,-24,0,-1,-24,0,-1,24,0,1,24
11efb16d2f6560a0935602d8a60509dd,,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,Bottlemart Ravenhall,11efb0234cfc4cc8ab140ae2611d356d,1. HO Liquor West - Wholesale,11efa0020b76208ebebb0288780c0f59,,,3/12/2024,,M2QEQ8,,,,3/12/2024 22:54,,11ef9fa9e856f6e4bf9a0acdfb026a8f,-$86.42,$0.00,$0.00,$0.00,-24,-$7.86,-24,0,-1,-24,0,-1,24,0,1,24
